Crash ID,Date,Day of Week,Time,Lane Count,Crash Type,Functional Class,Speed Limit,Environmental Conditions,Light Conditions,Surface Condition,Total Vehicles Involved,Curve Related,Alcohol Involved,Distracted Driving Involved,Drugged Driver Involved,Older Driver Involved,Temp Traffic Control Zone,Traffic Controls Present,Vehicle Type,Severity
9960115,2,1,1,2,3,2,2,2,1,1,2,1,2,2,2,2,1,1,3,3
9444187,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,3,3,1,1,3
9431873,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,1,1,1,2,3
9476418,2,1,1,3,3,2,2,2,1,1,2,2,2,1,2,2,1,1,3,3
9548330,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9548425,2,1,3,3,1,2,3,2,4,1,2,2,2,2,2,2,1,1,1,3
9967988,2,1,2,2,1,2,4,2,4,1,3,2,2,2,2,2,1,2,1,3
9997927,2,1,2,3,3,1,4,2,4,1,2,2,2,2,2,3,1,1,3,3
9517327,2,1,2,2,1,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
9419851,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9414028,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,2,1,1,3,3
9958444,2,1,1,3,1,2,4,2,1,1,3,2,2,2,2,1,2,1,2,3
9960870,2,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
9501788,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9985568,2,1,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,1,2,3
9488313,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,1,1,1,1,3
9959715,2,2,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9959716,2,2,2,3,1,2,4,2,4,1,3,2,2,1,2,2,1,1,1,3
9434837,2,2,2,3,1,2,3,1,4,2,2,2,2,2,2,2,1,1,1,3
9419845,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9419844,2,2,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9969547,2,2,1,3,1,2,4,1,1,2,2,2,2,2,2,2,1,1,1,3
9456708,2,1,2,3,1,2,4,2,3,2,2,2,2,1,2,2,1,2,3,3
9961287,2,1,2,3,1,2,4,1,4,2,2,2,2,2,2,2,1,1,1,3
9960109,2,1,2,2,3,2,2,1,1,2,3,2,2,2,2,2,1,1,1,3
9419837,2,1,2,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9960108,2,1,1,2,3,2,4,2,1,1,2,1,2,2,2,3,1,1,1,3
9960107,2,1,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9419836,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9960106,2,1,1,2,3,2,2,2,1,1,2,1,2,2,2,1,1,1,1,3
9444390,2,1,1,3,2,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9501274,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9450817,2,1,1,2,3,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
9524874,2,1,3,2,1,2,4,2,3,1,2,2,1,1,2,2,1,2,1,3
9966979,2,1,2,2,3,2,3,2,4,1,2,2,2,2,2,2,1,1,1,3
9515514,2,1,2,3,3,2,4,2,4,1,2,2,2,1,2,1,1,1,1,3
9617229,2,1,1,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,3
9414147,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,3,3
9547991,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9741843,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9567594,2,1,1,3,5,2,4,2,1,1,1,2,2,2,2,2,1,1,1,3
9746789,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9538764,2,1,1,3,2,2,1,2,1,1,2,2,2,2,2,3,3,1,3,3
9975113,2,1,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9521883,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9741842,2,1,1,2,1,2,3,2,1,1,3,2,2,2,2,2,1,1,2,3
9549779,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,3
9450408,2,1,1,2,1,1,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9657115,2,1,1,2,2,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9969162,2,1,2,3,1,2,4,2,4,1,2,1,2,1,2,2,1,1,1,3
9969540,2,1,1,3,1,2,4,2,1,1,2,1,2,1,2,2,1,1,2,3
9636269,2,1,1,2,3,2,4,2,1,1,2,2,2,1,2,2,2,1,1,3
9551569,2,1,1,2,1,2,3,2,1,1,3,2,2,1,2,2,1,2,1,3
9685054,2,1,1,3,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,2
9452679,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,2,1,3
9478814,2,1,1,2,3,2,2,2,1,1,2,2,2,2,2,2,2,1,3,3
9971280,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9464286,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9805805,2,1,1,3,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9504543,2,1,1,2,1,2,4,2,2,1,2,2,2,1,2,2,1,1,1,3
9443906,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,1,1,1,3,3
9418955,2,1,3,2,1,1,3,2,2,1,2,2,2,2,2,2,1,1,1,3
9538761,2,1,2,3,1,2,2,1,4,2,2,2,2,2,2,2,3,2,3,3
9958440,2,1,2,3,4,2,4,2,1,1,1,2,2,2,2,1,1,1,1,3
9960102,2,1,2,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
9517678,2,1,1,2,1,2,2,2,1,1,3,2,2,1,2,2,1,1,1,3
9425756,2,1,1,2,1,2,2,2,1,1,3,2,2,1,2,1,1,2,3,3
9954541,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,1,1,1,3,3
9511859,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,3,1,1,3
9511046,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9414145,2,1,1,2,3,2,4,2,1,1,2,2,2,1,2,1,1,1,3,3
9736366,2,2,2,3,3,2,4,2,4,1,2,2,2,1,2,1,2,1,1,3
9971282,2,2,2,2,1,2,4,2,1,1,3,1,2,2,2,2,1,1,1,2
9437634,2,2,1,2,1,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
9420792,2,2,1,2,2,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
9973484,2,2,2,3,1,2,4,2,4,1,2,2,2,1,2,1,1,2,1,3
9973483,2,2,2,3,1,1,4,2,3,1,2,2,2,1,2,2,1,1,1,3
9969529,2,2,2,3,1,2,4,2,2,1,2,2,2,2,2,2,1,1,1,3
9960096,2,2,1,2,5,2,2,2,1,1,1,1,2,1,2,2,1,1,1,3
9427864,2,2,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9507859,2,2,1,2,3,2,3,2,1,1,2,2,2,1,2,1,1,1,3,3
9960094,2,2,3,3,4,2,4,2,4,1,1,2,2,1,2,2,1,1,1,3
9501263,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
9969158,2,1,2,3,1,2,4,2,3,1,2,2,2,1,2,2,1,1,1,3
9520355,2,1,2,2,1,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
9990211,2,1,2,3,1,2,4,2,1,1,2,1,2,2,2,3,1,2,1,3
9967949,2,1,2,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9730626,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9507857,2,1,2,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9474031,2,1,1,3,1,2,3,2,1,1,3,2,2,1,2,1,1,1,2,2
9533382,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,3,1,1,3
9535082,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9953137,2,1,1,2,4,2,4,2,1,1,1,2,2,2,2,2,1,1,1,3
9419542,2,1,1,2,1,2,2,2,1,1,3,2,2,1,2,2,1,1,1,3
9432030,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,3,3
9507854,2,1,1,3,3,2,1,2,1,1,2,2,2,2,2,2,1,1,3,3
9547211,2,1,1,3,3,2,2,2,1,1,2,2,2,2,2,1,3,1,1,3
9968923,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9994650,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9990208,2,1,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,1,2,3
9474030,2,1,2,3,1,2,3,2,4,1,2,2,2,1,2,2,1,1,1,3
9968769,2,1,2,3,1,2,4,2,3,1,2,2,2,1,2,2,1,1,1,3
9966308,2,1,2,3,3,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9437621,2,1,2,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9437272,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,3
9510315,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,3,1,1,2,3
9952686,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9437616,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
9517910,2,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2,1,1,3,3
9647358,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9547044,2,1,1,2,3,2,2,2,1,1,2,2,2,2,2,1,1,1,1,3
9972157,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,2,3,3
9452818,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,3
9511100,2,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9537743,2,1,1,2,4,2,1,2,1,1,1,1,2,1,2,2,1,1,3,3
9996561,2,1,1,3,4,2,4,2,1,1,1,2,2,2,2,2,1,1,2,3
9985563,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9985559,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9960086,2,1,2,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
9482016,2,1,1,2,3,2,2,2,1,1,2,2,2,2,2,2,3,1,3,3
9474028,2,1,1,3,1,2,3,2,1,1,3,2,2,2,2,1,1,1,1,3
9421172,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,3,1,1,3
9469735,2,1,1,2,4,2,2,1,1,1,1,2,2,1,2,2,3,3,3,3
9981006,2,1,1,2,4,1,3,2,1,2,1,2,2,2,2,2,3,1,2,3
9473007,2,1,1,2,4,2,1,2,1,1,1,2,2,1,2,2,1,1,3,3
9973482,2,1,3,3,1,2,4,2,3,1,2,2,2,1,2,2,1,1,3,3
9511078,2,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,3
9437673,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9691010,2,1,1,3,3,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9478610,2,1,1,2,1,2,4,2,1,1,2,1,2,1,2,3,1,3,1,3
9511072,2,1,1,3,1,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
9516456,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,3,2
9510703,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9972873,2,1,3,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9969155,2,1,3,3,1,2,4,2,3,1,2,1,2,1,2,2,1,1,1,3
9447974,2,1,3,2,3,2,3,2,4,1,2,2,2,1,2,2,1,2,3,3
9969154,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
9968764,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,3,1,1,1,3
9968765,2,1,2,3,3,2,4,2,3,1,2,2,2,1,2,2,1,1,1,3
9972871,2,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
9670798,2,1,1,3,3,2,2,2,1,1,2,2,2,1,2,1,1,1,3,3
9462543,2,1,1,2,1,2,1,2,1,1,3,2,2,1,2,2,1,1,1,3
9414153,2,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2,1,1,3,2
9478602,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9465972,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9971278,2,2,2,2,4,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9478425,2,2,2,2,1,2,4,1,1,2,2,1,2,1,2,2,1,1,1,3
9968920,2,2,1,3,4,2,4,1,1,2,1,1,2,1,2,2,1,1,1,3
9448530,2,2,1,3,3,2,2,1,1,2,2,2,2,1,2,2,1,2,2,3
9474023,2,2,1,3,1,2,3,1,1,1,2,2,2,2,2,2,1,1,2,3
9963110,2,2,1,2,1,2,3,2,1,1,3,2,2,2,2,2,1,1,1,3
9529023,2,2,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9440616,2,2,1,3,1,2,2,2,1,1,3,2,2,2,2,2,1,1,1,3
9570718,2,2,1,3,3,2,3,1,1,2,2,1,2,2,2,2,1,1,3,3
9990204,2,2,2,3,1,2,4,2,2,1,2,1,2,2,2,3,1,1,1,3
9487486,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,3
9997444,2,2,1,3,1,1,4,2,1,1,2,2,2,1,2,1,1,1,1,3
9997445,2,2,1,3,1,1,4,2,1,1,2,1,2,1,2,2,1,1,1,3
9997443,2,2,1,3,1,1,4,2,1,1,2,2,2,1,2,1,1,1,3,3
9478416,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9960078,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9432326,2,2,3,3,1,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
9976635,2,1,2,2,1,2,4,2,4,1,3,2,2,1,2,3,1,1,2,3
9529708,2,1,2,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
9514260,2,1,1,2,2,2,3,2,1,1,2,2,2,2,2,1,1,1,2,3
9969510,2,1,1,3,1,2,4,2,1,1,2,1,2,1,2,2,1,1,1,3
9443942,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,3,1,1,3,3
9459606,2,1,1,2,4,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3
9546953,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9484854,2,1,1,1,4,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9997177,2,1,1,3,4,2,4,2,1,1,1,2,2,1,2,3,1,1,1,3
9526883,2,1,1,3,3,2,4,2,1,1,3,2,2,2,2,2,2,1,1,3
9986171,2,1,3,3,1,2,4,2,4,1,2,2,2,1,2,2,2,1,3,3
9517913,2,1,2,2,5,2,3,2,4,1,2,2,2,2,2,2,1,1,3,3
9459183,2,1,2,2,3,2,1,2,4,1,2,2,2,2,2,1,1,1,1,3
9998130,2,1,2,3,3,2,4,2,2,1,2,2,2,2,2,2,1,1,3,3
9958892,2,1,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9998129,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9960083,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9997175,2,1,1,3,3,2,4,2,1,1,2,1,2,1,2,1,1,1,3,3
9529020,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,1,1,1,2,3
9969508,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9969507,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9972870,2,1,3,3,4,2,4,2,4,1,1,2,2,1,2,2,1,1,3,3
9488307,2,1,2,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9420138,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9501784,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9507223,2,1,1,3,2,2,3,2,1,1,2,2,2,1,2,1,3,1,1,3
9507222,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,3,1,1,3
9502284,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9953132,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,3,1,1,3,3
9990198,2,1,1,3,1,2,4,2,1,1,2,1,2,1,2,2,1,1,1,3
9971271,2,1,3,2,1,2,4,2,4,2,2,2,2,2,2,2,1,1,1,3
9486487,2,1,2,2,3,2,4,2,1,1,2,2,2,2,2,3,1,1,2,3
9514242,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,3
9475251,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9414104,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,3,1,1,1,3
9709301,2,1,1,3,2,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
9969504,2,1,1,3,1,2,4,2,1,1,2,1,2,1,2,2,1,1,1,3
9514241,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9627731,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,1,2,1,1,3
9960065,2,1,1,2,1,2,2,2,1,1,3,2,2,2,2,3,1,1,1,3
9443500,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9466358,2,1,1,2,3,2,2,2,1,1,2,2,2,1,2,2,2,1,3,3
9965636,2,1,1,3,1,2,4,2,1,1,3,2,2,1,2,2,1,1,2,3
9961693,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9997441,2,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
9512588,2,1,1,2,2,2,3,2,1,1,2,1,2,2,2,1,1,1,1,3
9502703,2,1,1,3,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9953402,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,1,1,1,2,3
9998088,2,1,1,2,1,1,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9566056,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,3,3
9447216,2,1,1,3,1,2,2,2,1,1,2,2,2,2,2,1,1,1,3,3
9983998,2,2,1,2,1,2,3,1,1,2,2,2,2,1,2,2,1,1,2,3
9471854,2,2,1,2,1,2,4,1,1,1,2,1,2,1,2,2,1,1,1,3
9477684,2,2,1,2,2,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9969148,2,2,2,3,3,2,4,2,3,2,2,2,2,2,2,2,1,1,1,3
9468307,2,2,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9971264,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9418918,2,2,1,3,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9443904,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,3,3
9549884,2,1,2,2,3,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9468300,2,1,1,2,4,2,1,2,1,1,1,2,2,1,2,2,1,1,3,3
9708254,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9978106,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9419813,2,1,1,3,1,2,3,1,1,2,3,2,2,1,2,1,1,2,1,3
9419315,2,1,1,3,3,2,2,1,1,1,2,2,2,2,2,2,1,1,1,3
9976906,2,1,3,2,4,2,4,2,4,1,1,2,2,1,2,2,1,1,3,3
9544586,1,1,2,2,3,2,2,2,4,1,2,2,2,1,2,2,3,1,1,3
9969497,1,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9535361,1,1,1,2,1,2,3,1,1,1,2,2,2,2,2,1,1,1,1,3
9429404,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,3,1,1,1,3
9509382,1,1,1,3,1,2,4,1,1,2,2,2,2,2,2,2,3,1,3,3
9552091,1,1,1,2,1,2,2,2,1,2,3,2,2,2,2,2,2,1,1,3
9425982,1,1,3,2,3,2,2,2,4,1,3,2,2,2,2,2,1,1,1,3
9473476,1,1,2,2,5,2,4,2,4,1,1,2,2,1,2,1,1,1,3,2
9964575,1,1,2,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9566972,1,1,1,3,4,2,3,2,1,1,1,2,2,1,2,2,1,1,3,3
9438470,1,1,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9998127,1,1,3,3,3,2,4,2,1,1,2,1,2,2,2,2,1,1,3,3
9966950,1,1,3,2,1,2,3,2,2,1,2,2,2,1,2,1,1,1,3,3
9969495,1,1,2,3,1,2,4,2,3,1,2,2,2,2,2,1,1,1,1,3
9738326,1,1,2,2,1,2,4,2,3,1,2,2,2,1,2,3,1,1,1,3
9953845,1,1,1,2,3,2,3,2,1,1,2,2,2,2,2,1,1,1,2,3
9426229,1,1,1,2,3,2,1,2,1,1,2,1,2,2,2,2,1,1,3,3
9562781,1,1,1,2,1,1,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9577158,1,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,2,2,3
9953742,1,1,1,2,4,2,2,2,1,1,1,2,2,2,2,3,1,1,1,3
9568788,1,1,1,3,4,2,2,2,1,1,1,2,2,1,2,2,1,1,3,3
9526369,1,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,3,2
9468895,1,1,1,2,3,2,2,2,1,1,2,2,2,2,2,2,1,1,3,3
9467429,1,1,1,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,1,3
9514858,1,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
9990192,1,1,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,2,2,3
9526861,1,2,1,3,4,2,4,1,1,2,1,2,2,2,2,2,1,1,1,3
9738225,1,2,3,2,4,2,3,2,4,1,1,2,2,1,2,2,1,1,1,3
9960046,1,2,2,3,4,2,4,2,1,2,1,1,2,1,2,3,1,1,2,3
9578926,1,2,1,3,1,2,4,2,1,1,3,2,1,2,2,2,1,1,1,3
9528611,1,2,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9459409,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9527636,1,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9519625,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,3
9549836,1,1,1,2,4,1,3,2,1,1,1,2,2,1,2,1,3,1,1,2
9990190,1,1,1,3,4,2,4,2,1,1,1,1,1,1,2,2,1,2,1,3
9985548,1,1,2,3,3,2,4,2,3,1,2,2,2,2,2,1,1,1,1,3
9463203,1,1,2,3,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9517284,1,1,1,2,2,1,3,2,1,1,2,2,2,2,2,1,1,1,1,3
9470822,1,1,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9617094,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,3
9489263,1,1,1,3,3,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9989995,1,1,2,3,1,1,4,2,4,1,3,2,2,1,2,2,1,1,3,3
9968758,1,1,2,3,1,2,4,2,3,1,2,2,2,1,2,1,1,1,1,3
9971259,1,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,2,1,3,3
9562780,1,1,1,2,5,1,1,2,1,1,2,2,2,1,2,2,1,1,3,3
9435545,1,1,1,2,1,2,3,2,1,1,2,2,2,1,2,1,1,1,2,3
9549865,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3
9520843,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,3
9459402,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,3,1,1,1,3
9559547,1,1,1,2,3,2,3,2,1,1,2,2,2,1,2,3,1,1,3,2
9805952,1,1,1,2,2,2,2,2,1,1,3,2,2,2,2,3,3,1,1,3
9988505,1,1,1,3,3,2,4,2,1,1,2,2,2,2,2,1,2,1,2,3
9971257,1,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9478928,1,1,1,2,3,2,2,2,1,1,2,2,2,2,2,2,2,1,3,3
9526682,1,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9435544,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,3
9955957,1,1,2,3,1,2,4,1,3,2,2,2,2,1,2,3,1,1,1,3
9511871,1,1,2,2,4,2,2,2,2,1,1,2,2,2,2,2,1,1,1,3
9548671,1,1,1,2,1,2,3,1,1,2,3,2,2,1,2,2,1,1,1,3
9445464,1,1,1,2,1,2,3,1,1,1,2,2,2,1,2,2,1,1,2,3
9500258,1,1,1,3,3,2,1,2,1,1,2,2,2,1,2,2,1,1,3,3
9997436,1,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
9526749,1,1,2,1,2,2,1,2,4,1,2,2,2,2,2,3,1,1,1,3
9463024,1,1,2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,3
9527635,1,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,3,3
9549863,1,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9435540,1,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9527634,1,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9435303,1,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,2,3
9535125,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9504508,1,1,1,3,3,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9414015,1,1,1,3,1,2,3,2,1,1,2,2,2,2,2,2,2,2,3,3
9971261,1,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9977659,1,1,1,3,1,2,4,2,1,1,3,2,2,1,2,2,1,1,3,2
9522387,1,2,1,2,1,2,3,2,1,1,3,2,2,2,2,2,1,1,1,3
9510542,1,2,1,2,4,2,3,2,1,1,1,2,2,2,2,2,1,1,1,3
9961252,1,2,2,3,3,2,4,1,2,2,2,2,2,2,2,2,1,1,1,3
9548275,1,2,1,3,3,2,3,1,1,2,2,2,2,1,2,2,3,1,2,3
9548273,1,2,1,2,4,2,2,1,1,2,1,2,2,2,2,2,1,1,1,3
9548272,1,2,1,2,5,2,2,1,1,1,1,2,2,2,2,2,1,1,1,3
9548271,1,2,1,2,4,2,2,1,1,2,1,2,2,2,2,2,1,1,1,3
9556096,1,2,1,2,4,1,4,1,1,2,1,2,2,2,2,2,1,1,1,3
9519187,1,2,3,2,4,2,1,2,4,2,1,2,2,1,2,2,1,1,1,3
9538655,1,1,2,2,4,2,2,2,1,1,1,2,1,1,1,3,1,1,1,3
9478900,1,1,1,3,3,2,1,2,1,1,2,2,2,2,2,2,1,1,3,3
